,date,sitename,value,fips
344610,2020-10-05,Underhill,0.0,50007
344616,2020-10-05,RUTLAND,0.0,50021
344627,2020-10-05,SHIRLEY PLANTATION,0.0,51036
344633,2020-10-05,FRANCONIA,0.0,51059
344647,2020-10-05,MATH & SCIENCE CTR,0.0,51087
344661,2020-10-05,EAST VINTON ELEMENTARY SCHOOL,0.0,51161
344666,2020-10-05,Rockingham,0.0,51165
344675,2020-10-05,HAMPTON,0.0,51650
344677,2020-10-05,NORFOLK - NOAA,0.0,51710
344694,2020-10-05,Cheeka Peak,0.0,53009
344719,2020-10-05,Seattle-Beacon Hill,0.0,53033
344735,2020-10-05,Anacortes-202 Ave (SO-AQS),0.0,53057
344789,2020-10-05,GREEN BAY E HIGH,0.0,55009
344797,2020-10-05,MADISON EAST,0.0,55025
344803,2020-10-05,Horicon Wildlife Area,0.0,55027
344815,2020-10-05,POTAWATOMI ,0.0,55041
344838,2020-10-05,MILWAUKEE SER DNR,0.0,55079
344844,2020-10-05,RHINELANDER,0.0,55085
344881,2020-10-05,Sinclair In-Town,0.0,56007
344897,2020-10-05,Cheyenne NCore,0.0,56021
344925,2020-10-05,Moxa Arch,0.0,56037
344953,2020-10-05,Long Beach Signal Hill,0.0,84006
344970,2020-10-05,KS Hawaii,0.0,84015
344979,2020-10-05,East Chicago - Marina,1.0,84018
344996,2020-10-05,Reno4,0.0,84032
345005,2020-10-05,Lake Ilo,0.0,84038
345026,2020-10-05,Andrew Johnson Elem.,5.0,84047
345027,2020-10-05,Happy Hill,0.0,84047
345037,2020-10-05,Kaukauna,0.0,84055
345044,2020-10-05,Laramie County Mobile,0.0,84056
345049,2020-10-05,James Town Mobile,0.0,84056
345050,2020-10-05,Seedskadee,0.0,84056
345111,2020-11-05,NCore,1.0,02090
345127,2020-11-05,Miami Jones Ranch,2.0,04007
345128,2020-11-05,Miami Town Site,1.0,04007
345130,2020-11-05,Hayden,1.0,04007
345155,2020-11-05,Phoenix JLG Supersite,1.0,04013
345225,2020-11-05,Oakland West,0.0,06001
345259,2020-11-05,Concord,0.0,06013
345260,2020-11-05,Richmond - 7th St,1.0,06013
345264,2020-11-05,Bethel Island,1.0,06013
345269,2020-11-05,San Pablo - Rumrill,0.0,06013
345284,2020-11-05,Fresno - Garland,0.0,06019
345306,2020-11-05,Calexico - Ethel Street,0.0,06025
345322,2020-11-05,NCore - White Mountain Research Station - OVL,0.0,06027
345369,2020-11-05,Los Angeles - N. Main Street,0.0,06037
345390,2020-11-05,LAX-Hastings,0.0,06037
345500,2020-11-05,Riverside - Rubidoux,0.0,06065
345519,2020-11-05,Arden Arcade - Del Paso Manor,0.0,06067
345563,2020-11-05,Fontana - Arrow Highway,0.0,06071
345609,2020-11-05,Mesa 2 /Nipomo,0.0,06079
345696,2020-11-05,Vallejo,0.0,06095
345767,2020-11-05,Welby - 78th Ave. & Steele St.,0.0,08001
345774,2020-11-05,7004,0.0,08007
345783,2020-11-05,Denver - CAMP - 2105 Broadway,0.0,08031
345789,2020-11-05,La Casa NCORE - 4545 Navajo St.,0.0,08031
345799,2020-11-05,Colorado Springs - Highway 24,0.0,08041
345842,2020-11-05,Bridgeport,0.0,09001
345865,2020-11-05,Cornwall,0.0,09005
345873,2020-11-05,New Haven - Criscuolo Park,0.0,09009
345891,2020-11-05,LUMS 2,0.0,10003
345893,2020-11-05,Rte 9 Del. City,0.0,10003
345898,2020-11-05,BELLFNT2,0.0,10003
345903,2020-11-05,MLK,0.0,10003
345915,2020-11-05,McMillan NCORE,1.0,11001
345938,2020-11-05,NCORE,0.0,12011
345947,2020-11-05,Crystal River Preserve,0.0,12017
345953,2020-11-05,Kooker Park,0.0,12031
345957,2020-11-05,Cedar Bay,0.0,12031
345980,2020-11-05,EAST BAY,0.0,12057
345982,2020-11-05,APOLLO BEACH,0.0,12057
345987,2020-11-05,DAVIS ISLAND,0.0,12057
346011,2020-11-05,Port Manatee,0.0,12081
346034,2020-11-05,FBHWWTP,7.0,12089
346041,2020-11-05,Winter Park,0.0,12095
346063,2020-11-05,Sikes Elementary School,0.0,12105
346097,2020-11-05,Macon Forestry,0.0,13021
346100,2020-11-05,Savannah East President,3.0,13051
346103,2020-11-05,Savannah L&A,0.0,13051
346121,2020-11-05,South DeKalb,0.0,13089
346126,2020-11-05,Rome-Kraftsman,1.0,13115
346129,2020-11-05,United Ave,0.0,13121
346155,2020-11-05,Augusta,0.0,13245
346162,2020-11-05,Hawaii Volcanoes NP - Visitor's Center,0.0,15001
346164,2020-11-05,Hilo,2.0,15001
346166,2020-11-05,Kona,1.0,15001
346168,2020-11-05,Pahala,0.0,15001
346170,2020-11-05,Ocean View,1.0,15001
346172,2020-11-05,Mountain View,0.0,15001
346174,2020-11-05,Kapolei,1.0,15003
346178,2020-11-05,Honolulu,0.0,15003
346188,2020-11-05,St. Lukes Meridian,0.0,16001
346193,2020-11-05,Pocatello STP,4.0,16005
346209,2020-11-05,Soda Springs SO2,14.0,16029
346235,2020-11-05,Bondville,0.0,17019
346338,2020-11-05,New Albany,1.0,18043
346355,2020-11-05,Gary-IITRI,0.0,18089
346359,2020-11-05,Hammond-141st St,2.0,18089
346371,2020-11-05,Indpls-Harding St,0.0,18097
346377,2020-11-05,Indpls-Washington Park,0.0,18097
346408,2020-11-05,Evansville-Buena Vista,0.0,18163
346413,2020-11-05,Terre Haute-Lafayette Ave,0.0,18167
346427,2020-11-05,"Clinton, Chancy Park",0.0,19045
346438,2020-11-05,PUBLIC HEALTH,0.0,19113
346439,2020-11-05,TAIT CUMMINS,0.0,19113
346443,2020-11-05,"Muscatine, Greenwood",0.0,19139
346445,2020-11-05,"Muscatine, High School East Campus",0.0,19139
346446,2020-11-05,"Muscatine, Musser Park",0.0,19139
346460,2020-11-05,"Davenport, 10th & Vine",0.0,19163
346465,2020-11-05,Lake Sugema,0.0,19177
346475,2020-11-05,Chanute,0.0,20133
346494,2020-11-05,Cedar Bluff,-1.0,20195
346499,2020-11-05,WY/KC,0.0,20209
346535,2020-11-05,WATSON,0.0,21111
346541,2020-11-05,Cannons Lane,0.0,21111
346551,2020-11-05,Firearms Training,0.0,21111
346620,2020-11-05,Chalmette Vista,1.0,22087
346642,2020-11-05,MICMAC,0.0,23003
346648,2020-11-05,Portland - Deering Oaks,0.0,23005
346656,2020-11-05,Acadia NP - McFarland,0.0,23009
346677,2020-11-05,Riviera Beach,1.0,24003
346684,2020-11-05,Essex,0.0,24005
346697,2020-11-05,Horn Point,0.0,24019
346705,2020-11-05,Piney Run,0.0,24023
346723,2020-11-05,HU-Beltsville,0.0,24033
346738,2020-11-05,Fall River,0.0,25005
346755,2020-11-05,SPRINGFIELDSP,0.0,25013
346759,2020-11-05,WARE,0.0,25015
346767,2020-11-05,BOSTON-KENMORE,0.0,25025
346772,2020-11-05,Boston - Roxbury,0.0,25025
346779,2020-11-05,Worcester,0.0,25027
346803,2020-11-05,LANSING FILLEY ST,1.0,26065
346811,2020-11-05,GRAND RAPIDS,0.0,26081
346826,2020-11-05,MONROE STERLING ST PK,1.0,26115
346833,2020-11-05,WEST OLIVE,0.0,26139
346837,2020-11-05,PORT HURON,0.0,26147
346852,2020-11-05,ALLEN PARK,0.0,26163
346854,2020-11-05,DETROIT - SOUTHWEST ,0.0,26163
346862,2020-11-05,NMH48217,0.0,26163
346865,2020-11-05,DET POLICE 4TH,0.0,26163
346868,2020-11-05,TRINITY ST MARKS,0.0,26163
346870,2020-11-05,MILITARY PARK,0.0,26163
346880,2020-11-05,Blaine,0.0,27003
346901,2020-11-05,Minneapolis-Downtown,0.0,27053
346956,2020-11-05,Jackson NCORE,0.0,28049
346963,2020-11-05,PASCAGOULA,0.0,28059
346997,2020-11-05,Buick NE,0.0,29093
347000,2020-11-05,Troost,1.0,29095
347010,2020-11-05,"Herculaneum, Mott Street",0.0,29099
347016,2020-11-05,MTSP,1.0,29137
347029,2020-11-05,Rider Trail I-70,0.0,29189
347036,2020-11-05,BLAIR STREET,0.0,29510
347087,2020-11-05,Billings Coburn Rd,1.0,30111
347094,2020-11-05,NCORE,0.0,31055
347095,2020-11-05,16th and Whitmore,1.0,31055
347102,2020-11-05,Sheldon Station,0.0,31109
347133,2020-11-05,Jerome Mack,0.0,32003
347198,2020-11-05,Miller State Park,0.0,33011
347199,2020-11-05,Pembroke Exchange St,1.0,33013
347206,2020-11-05,Portsmouth,0.0,33015
347213,2020-11-05,Londonderry - Moose Hill,0.0,33015
347217,2020-11-05,Brigantine,0.0,34001
347225,2020-11-05,Camden Spruce St,0.0,34007
347235,2020-11-05,Newark Firehouse,0.0,34013
347240,2020-11-05,Bayonne,0.0,34017
347256,2020-11-05,Chester,0.0,34027
347262,2020-11-05,Elizabeth,0.0,34039
347266,2020-11-05,Columbia,0.0,34041
347296,2020-11-05,Bloomfield,0.0,35045
347304,2020-11-05,Substation,1.0,35045
347394,2020-11-05,BAYVIEW,0.0,37013
347395,2020-11-05,Southport DRR,0.0,37019
347399,2020-11-05,Skyland DRR,0.0,37021
347402,2020-11-05,LENOIR,0.0,37027
347419,2020-11-05,Durham Armory,0.0,37063
347431,2020-11-05,HATTIEAVEN,0.0,37067
347447,2020-11-05,Canton DRR,0.0,37087
347480,2020-11-05,Semora DRR,0.0,37145
347486,2020-11-05,BETHANY,0.0,37157
347496,2020-11-05,Millbrook NCore,0.0,37183
347507,2020-11-05,Lostwood NWR,0.0,38013
347512,2020-11-05,Bismarck Residential,0.0,38015
347517,2020-11-05,Fargo NW,0.0,38017
347521,2020-11-05,TRNP-NU,0.0,38053
347525,2020-11-05,Beulah North,0.0,38057
347530,2020-11-05,Hannover,1.0,38065
347534,2020-11-05,RYDER,0.0,38101
347535,2020-11-05,West Union,0.0,39001
347539,2020-11-05,Lima,0.0,39003
347542,2020-11-05,Conneaut,0.0,39007
347543,2020-11-05,Shadyside PSD,0.0,39013
347546,2020-11-05,Amanda  Elementary,0.0,39017
347547,2020-11-05,Yankee Road,0.0,39017
347548,2020-11-05,Made,1.0,39017
347559,2020-11-05,East Liverpool,1.0,39029
347562,2020-11-05,St Theodosius,1.0,39035
347563,2020-11-05,Fire Station 13,0.0,39035
347569,2020-11-05,G.T.Craig,0.0,39035
347572,2020-11-05,Harvard Yards,0.0,39035
347582,2020-11-05,Columbus - Fairgrounds,0.0,39049
347587,2020-11-05,Cheshire,1.0,39053
347598,2020-11-05,Colerain,0.0,39061
347604,2020-11-05,Taft,0.0,39061
347610,2020-11-05,Steubenville,0.0,39081
347615,2020-11-05,Eastlake,0.0,39085
347619,2020-11-05,Painesville - JFS,0.0,39085
347622,2020-11-05,Ironton - ODOT,0.0,39087
347640,2020-11-05,Youngstown - Oakhill,3.0,39099
347649,2020-11-05,Hackney,0.0,39115
347666,2020-11-05,East High School,0.0,39153
347669,2020-11-05,Akron NIFH/STEM,0.0,39153
347684,2020-11-05,STILWELL CASTNET & NCORE,0.0,40001
347704,2020-11-05,Kremlin,0.0,40047
347709,2020-11-05,Ponca City,0.0,40071
347712,2020-11-05,Pryor,0.0,40097
347715,2020-11-05,Ft. Gibson,0.0,40101
347737,2020-11-05,Tulsa 0175,0.0,40143
347740,2020-11-05,Tulsa 0179,0.0,40143
347741,2020-11-05,Tulsa 0235,0.0,40143
347746,2020-11-05,Tulsa,0.0,40143
347799,2020-11-05,Portland - SE Lafayette,0.0,41051
347923,2020-11-05,NEW,0.0,42101
347925,2020-11-05,RIT,0.0,42101
347962,2020-11-05,E Providence,0.0,44007
347971,2020-11-05,Jenkins Avenue,0.0,45019
347975,2020-11-05,Cape Romain,0.0,45019
347985,2020-11-05,Greenville-ESC,0.0,45045
347993,2020-11-05,Parklane,0.0,45079
348003,2020-11-05,York Landfill,0.0,45091
348084,2020-11-05,Eastman Ross N Robinson,0.0,47163
348085,2020-11-05,Skyland Drive,0.0,47163
348296,2020-11-05,Underhill,0.0,50007
348303,2020-11-05,RUTLAND,0.0,50021
348319,2020-11-05,FRANCONIA,0.0,51059
348333,2020-11-05,MATH & SCIENCE CTR,0.0,51087
348347,2020-11-05,EAST VINTON ELEMENTARY SCHOOL,0.0,51161
348352,2020-11-05,Rockingham,0.0,51165
348361,2020-11-05,HAMPTON,0.0,51650
348363,2020-11-05,NORFOLK - NOAA,0.0,51710
348380,2020-11-05,Cheeka Peak,0.0,53009
348407,2020-11-05,Seattle-Beacon Hill,0.0,53033
348423,2020-11-05,Anacortes-202 Ave (SO-AQS),0.0,53057
348478,2020-11-05,GREEN BAY E HIGH,0.0,55009
348485,2020-11-05,MADISON EAST,0.0,55025
348491,2020-11-05,Horicon Wildlife Area,0.0,55027
348502,2020-11-05,POTAWATOMI ,0.0,55041
348525,2020-11-05,MILWAUKEE SER DNR,0.0,55079
348531,2020-11-05,RHINELANDER,0.0,55085
348568,2020-11-05,Sinclair In-Town,0.0,56007
348584,2020-11-05,Cheyenne NCore,0.0,56021
348614,2020-11-05,Moxa Arch,0.0,56037
348642,2020-11-05,Long Beach Signal Hill,0.0,84006
348659,2020-11-05,KS Hawaii,0.0,84015
348668,2020-11-05,East Chicago - Marina,0.0,84018
348685,2020-11-05,Reno4,0.0,84032
348693,2020-11-05,Lake Ilo,0.0,84038
348714,2020-11-05,Andrew Johnson Elem.,0.0,84047
348715,2020-11-05,Happy Hill,0.0,84047
348725,2020-11-05,Kaukauna,0.0,84055
348732,2020-11-05,Laramie County Mobile,0.0,84056
348737,2020-11-05,James Town Mobile,0.0,84056
348738,2020-11-05,Seedskadee,0.0,84056
348799,2020-12-05,NCore,1.0,02090
348816,2020-12-05,Miami Jones Ranch,0.0,04007
348817,2020-12-05,Miami Town Site,0.0,04007
348819,2020-12-05,Hayden,1.0,04007
348845,2020-12-05,Phoenix JLG Supersite,1.0,04013
348918,2020-12-05,Oakland West,0.0,06001
348952,2020-12-05,Concord,0.0,06013
348953,2020-12-05,Richmond - 7th St,1.0,06013
348957,2020-12-05,Bethel Island,0.0,06013
348962,2020-12-05,San Pablo - Rumrill,0.0,06013
348977,2020-12-05,Fresno - Garland,0.0,06019
348999,2020-12-05,Calexico - Ethel Street,0.0,06025
349015,2020-12-05,NCore - White Mountain Research Station - OVL,0.0,06027
349063,2020-12-05,Los Angeles - N. Main Street,0.0,06037
349083,2020-12-05,LAX-Hastings,0.0,06037
349193,2020-12-05,Riverside - Rubidoux,0.0,06065
349211,2020-12-05,Arden Arcade - Del Paso Manor,0.0,06067
349254,2020-12-05,Fontana - Arrow Highway,0.0,06071
349300,2020-12-05,Mesa 2 /Nipomo,0.0,06079
349387,2020-12-05,Vallejo,0.0,06095
349456,2020-12-05,Welby - 78th Ave. & Steele St.,0.0,08001
349463,2020-12-05,7004,0.0,08007
349471,2020-12-05,Denver - CAMP - 2105 Broadway,0.0,08031
349477,2020-12-05,La Casa NCORE - 4545 Navajo St.,0.0,08031
349487,2020-12-05,Colorado Springs - Highway 24,0.0,08041
349530,2020-12-05,Bridgeport,0.0,09001
349553,2020-12-05,Cornwall,0.0,09005
349561,2020-12-05,New Haven - Criscuolo Park,0.0,09009
349579,2020-12-05,LUMS 2,0.0,10003
349581,2020-12-05,Rte 9 Del. City,0.0,10003
349586,2020-12-05,BELLFNT2,0.0,10003
349591,2020-12-05,MLK,0.0,10003
349604,2020-12-05,McMillan NCORE,0.0,11001
349628,2020-12-05,NCORE,0.0,12011
349637,2020-12-05,Crystal River Preserve,0.0,12017
349643,2020-12-05,Kooker Park,0.0,12031
349647,2020-12-05,Cedar Bay,0.0,12031
349670,2020-12-05,EAST BAY,1.0,12057
349671,2020-12-05,APOLLO BEACH,0.0,12057
349676,2020-12-05,DAVIS ISLAND,1.0,12057
349699,2020-12-05,Port Manatee,0.0,12081
349728,2020-12-05,Winter Park,0.0,12095
349750,2020-12-05,Sikes Elementary School,0.0,12105
349783,2020-12-05,Macon Forestry,0.0,13021
349786,2020-12-05,Savannah East President,1.0,13051
349789,2020-12-05,Savannah L&A,1.0,13051
349807,2020-12-05,South DeKalb,0.0,13089
349812,2020-12-05,Rome-Kraftsman,1.0,13115
349816,2020-12-05,United Ave,0.0,13121
349842,2020-12-05,Augusta,1.0,13245
349849,2020-12-05,Hawaii Volcanoes NP - Visitor's Center,0.0,15001
349851,2020-12-05,Hilo,2.0,15001
349853,2020-12-05,Kona,1.0,15001
349855,2020-12-05,Pahala,0.0,15001
349857,2020-12-05,Ocean View,1.0,15001
349859,2020-12-05,Mountain View,0.0,15001
349861,2020-12-05,Kapolei,1.0,15003
349865,2020-12-05,Honolulu,0.0,15003
349876,2020-12-05,St. Lukes Meridian,0.0,16001
349881,2020-12-05,Pocatello STP,7.0,16005
349898,2020-12-05,Soda Springs SO2,5.0,16029
349924,2020-12-05,Bondville,0.0,17019
350029,2020-12-05,New Albany,1.0,18043
350046,2020-12-05,Gary-IITRI,0.0,18089
350050,2020-12-05,Hammond-141st St,1.0,18089
350062,2020-12-05,Indpls-Harding St,0.0,18097
350068,2020-12-05,Indpls-Washington Park,0.0,18097
350100,2020-12-05,Evansville-Buena Vista,0.0,18163
350105,2020-12-05,Terre Haute-Lafayette Ave,1.0,18167
350119,2020-12-05,"Clinton, Chancy Park",0.0,19045
350130,2020-12-05,PUBLIC HEALTH,0.0,19113
350131,2020-12-05,TAIT CUMMINS,0.0,19113
350135,2020-12-05,"Muscatine, Greenwood",0.0,19139
350137,2020-12-05,"Muscatine, High School East Campus",0.0,19139
350138,2020-12-05,"Muscatine, Musser Park",0.0,19139
350153,2020-12-05,"Davenport, 10th & Vine",0.0,19163
350158,2020-12-05,Lake Sugema,0.0,19177
350168,2020-12-05,Chanute,0.0,20133
350187,2020-12-05,Cedar Bluff,-1.0,20195
350192,2020-12-05,WY/KC,0.0,20209
350228,2020-12-05,WATSON,1.0,21111
350234,2020-12-05,Cannons Lane,0.0,21111
350244,2020-12-05,Firearms Training,0.0,21111
350313,2020-12-05,Chalmette Vista,1.0,22087
350340,2020-12-05,Portland - Deering Oaks,0.0,23005
350348,2020-12-05,Acadia NP - McFarland,0.0,23009
350368,2020-12-05,Riviera Beach,0.0,24003
350375,2020-12-05,Essex,0.0,24005
350388,2020-12-05,Horn Point,0.0,24019
350396,2020-12-05,Piney Run,0.0,24023
350414,2020-12-05,HU-Beltsville,0.0,24033
350429,2020-12-05,Fall River,0.0,25005
350446,2020-12-05,SPRINGFIELDSP,0.0,25013
350450,2020-12-05,WARE,0.0,25015
350458,2020-12-05,BOSTON-KENMORE,0.0,25025
350463,2020-12-05,Boston - Roxbury,0.0,25025
350470,2020-12-05,Worcester,0.0,25027
350494,2020-12-05,LANSING FILLEY ST,1.0,26065
350502,2020-12-05,GRAND RAPIDS,0.0,26081
350517,2020-12-05,MONROE STERLING ST PK,1.0,26115
350524,2020-12-05,WEST OLIVE,0.0,26139
350528,2020-12-05,PORT HURON,0.0,26147
350543,2020-12-05,ALLEN PARK,0.0,26163
350545,2020-12-05,DETROIT - SOUTHWEST ,0.0,26163
350553,2020-12-05,NMH48217,0.0,26163
350556,2020-12-05,DET POLICE 4TH,0.0,26163
350559,2020-12-05,TRINITY ST MARKS,0.0,26163
350561,2020-12-05,MILITARY PARK,0.0,26163
350571,2020-12-05,Blaine,0.0,27003
350591,2020-12-05,Minneapolis-Downtown,1.0,27053
350646,2020-12-05,Jackson NCORE,0.0,28049
350653,2020-12-05,PASCAGOULA,0.0,28059
350689,2020-12-05,Buick NE,0.0,29093
350692,2020-12-05,Troost,1.0,29095
350702,2020-12-05,"Herculaneum, Mott Street",0.0,29099
350708,2020-12-05,MTSP,1.0,29137
350721,2020-12-05,Rider Trail I-70,0.0,29189
350728,2020-12-05,BLAIR STREET,0.0,29510
350779,2020-12-05,Billings Coburn Rd,0.0,30111
350786,2020-12-05,NCORE,0.0,31055
350787,2020-12-05,16th and Whitmore,0.0,31055
350794,2020-12-05,Sheldon Station,0.0,31109
350825,2020-12-05,Jerome Mack,0.0,32003
350891,2020-12-05,Miller State Park,0.0,33011
350892,2020-12-05,Pembroke Exchange St,1.0,33013
350899,2020-12-05,Portsmouth,0.0,33015
350906,2020-12-05,Londonderry - Moose Hill,0.0,33015
350910,2020-12-05,Brigantine,0.0,34001
350918,2020-12-05,Camden Spruce St,0.0,34007
350928,2020-12-05,Newark Firehouse,0.0,34013
350933,2020-12-05,Bayonne,0.0,34017
350949,2020-12-05,Chester,0.0,34027
350955,2020-12-05,Elizabeth,0.0,34039
350960,2020-12-05,Columbia,0.0,34041
350990,2020-12-05,Bloomfield,0.0,35045
350998,2020-12-05,Substation,1.0,35045
351086,2020-12-05,BAYVIEW,0.0,37013
351089,2020-12-05,Skyland DRR,0.0,37021
351092,2020-12-05,LENOIR,0.0,37027
351107,2020-12-05,Durham Armory,0.0,37063
351116,2020-12-05,HATTIEAVEN,0.0,37067
351131,2020-12-05,Canton DRR,0.0,37087
351164,2020-12-05,Semora DRR,0.0,37145
351170,2020-12-05,BETHANY,0.0,37157
351181,2020-12-05,Millbrook NCore,0.0,37183
351192,2020-12-05,Lostwood NWR,0.0,38013
351197,2020-12-05,Bismarck Residential,0.0,38015
351202,2020-12-05,Fargo NW,0.0,38017
351207,2020-12-05,TRNP-NU,0.0,38053
351211,2020-12-05,Beulah North,0.0,38057
351216,2020-12-05,Hannover,1.0,38065
351220,2020-12-05,RYDER,0.0,38101
351221,2020-12-05,West Union,0.0,39001
351225,2020-12-05,Lima,0.0,39003
351228,2020-12-05,Conneaut,0.0,39007
351229,2020-12-05,Shadyside PSD,0.0,39013
351232,2020-12-05,Amanda  Elementary,0.0,39017
351233,2020-12-05,Yankee Road,1.0,39017
351234,2020-12-05,Made,1.0,39017
351245,2020-12-05,East Liverpool,1.0,39029
351248,2020-12-05,St Theodosius,1.0,39035
351249,2020-12-05,Fire Station 13,1.0,39035
351255,2020-12-05,G.T.Craig,0.0,39035
351258,2020-12-05,Harvard Yards,0.0,39035
351269,2020-12-05,Columbus - Fairgrounds,0.0,39049
351274,2020-12-05,Cheshire,1.0,39053
351285,2020-12-05,Colerain,0.0,39061
351291,2020-12-05,Taft,0.0,39061
351297,2020-12-05,Steubenville,0.0,39081
351302,2020-12-05,Eastlake,0.0,39085
351306,2020-12-05,Painesville - JFS,0.0,39085
351309,2020-12-05,Ironton - ODOT,0.0,39087
351327,2020-12-05,Youngstown - Oakhill,3.0,39099
351336,2020-12-05,Hackney,0.0,39115
351353,2020-12-05,East High School,0.0,39153
351356,2020-12-05,Akron NIFH/STEM,0.0,39153
351371,2020-12-05,STILWELL CASTNET & NCORE,0.0,40001
351392,2020-12-05,Kremlin,0.0,40047
351397,2020-12-05,Ponca City,0.0,40071
351400,2020-12-05,Pryor,0.0,40097
351403,2020-12-05,Ft. Gibson,0.0,40101
351414,2020-12-05,North OKC,0.0,40109
351427,2020-12-05,Tulsa 0175,0.0,40143
351430,2020-12-05,Tulsa 0179,0.0,40143
351431,2020-12-05,Tulsa 0235,0.0,40143
351436,2020-12-05,Tulsa,0.0,40143
351489,2020-12-05,Portland - SE Lafayette,0.0,41051
351614,2020-12-05,NEW,0.0,42101
351616,2020-12-05,RIT,0.0,42101
351653,2020-12-05,E Providence,0.0,44007
351662,2020-12-05,Jenkins Avenue,0.0,45019
351666,2020-12-05,Cape Romain,0.0,45019
351678,2020-12-05,Greenville-ESC,0.0,45045
351686,2020-12-05,Parklane,0.0,45079
351696,2020-12-05,York Landfill,0.0,45091
351778,2020-12-05,Eastman Ross N Robinson,3.0,47163
351779,2020-12-05,Skyland Drive,2.0,47163
351990,2020-12-05,Underhill,0.0,50007
351997,2020-12-05,RUTLAND,0.0,50021
352013,2020-12-05,FRANCONIA,0.0,51059
352027,2020-12-05,MATH & SCIENCE CTR,0.0,51087
352040,2020-12-05,EAST VINTON ELEMENTARY SCHOOL,0.0,51161
352045,2020-12-05,Rockingham,0.0,51165
352054,2020-12-05,HAMPTON,0.0,51650
352056,2020-12-05,NORFOLK - NOAA,0.0,51710
352073,2020-12-05,Cheeka Peak,0.0,53009
352100,2020-12-05,Seattle-Beacon Hill,0.0,53033
352115,2020-12-05,Anacortes-202 Ave (SO-AQS),0.0,53057
352171,2020-12-05,GREEN BAY E HIGH,0.0,55009
352179,2020-12-05,MADISON EAST,0.0,55025
352185,2020-12-05,Horicon Wildlife Area,0.0,55027
352197,2020-12-05,POTAWATOMI ,0.0,55041
352220,2020-12-05,MILWAUKEE SER DNR,0.0,55079
352226,2020-12-05,RHINELANDER,0.0,55085
352262,2020-12-05,Sinclair In-Town,0.0,56007
352278,2020-12-05,Cheyenne NCore,0.0,56021
352308,2020-12-05,Moxa Arch,0.0,56037
352336,2020-12-05,Long Beach Signal Hill,0.0,84006
352353,2020-12-05,KS Hawaii,0.0,84015
352362,2020-12-05,East Chicago - Marina,1.0,84018
352379,2020-12-05,Reno4,0.0,84032
352387,2020-12-05,Lake Ilo,0.0,84038
352408,2020-12-05,Andrew Johnson Elem.,6.0,84047
352409,2020-12-05,Happy Hill,0.0,84047
352419,2020-12-05,Kaukauna,0.0,84055
352426,2020-12-05,Laramie County Mobile,0.0,84056
352431,2020-12-05,James Town Mobile,0.0,84056
352432,2020-12-05,Seedskadee,0.0,84056
352495,2020-13-05,NCore,1.0,02090
352512,2020-13-05,Miami Jones Ranch,0.0,04007
352513,2020-13-05,Miami Town Site,0.0,04007
352515,2020-13-05,Hayden,1.0,04007
352541,2020-13-05,Phoenix JLG Supersite,1.0,04013
352607,2020-13-05,Oakland West,0.0,06001
352641,2020-13-05,Concord,0.0,06013
352642,2020-13-05,Richmond - 7th St,0.0,06013
352646,2020-13-05,Bethel Island,1.0,06013
352651,2020-13-05,San Pablo - Rumrill,0.0,06013
352666,2020-13-05,Fresno - Garland,0.0,06019
352688,2020-13-05,Calexico - Ethel Street,0.0,06025
352704,2020-13-05,NCore - White Mountain Research Station - OVL,0.0,06027
352745,2020-13-05,Los Angeles - N. Main Street,0.0,06037
352765,2020-13-05,LAX-Hastings,0.0,06037
352874,2020-13-05,Riverside - Rubidoux,0.0,06065
352892,2020-13-05,Arden Arcade - Del Paso Manor,0.0,06067
352935,2020-13-05,Fontana - Arrow Highway,0.0,06071
352981,2020-13-05,Mesa 2 /Nipomo,0.0,06079
353066,2020-13-05,Vallejo,0.0,06095
353137,2020-13-05,Welby - 78th Ave. & Steele St.,0.0,08001
353144,2020-13-05,7004,0.0,08007
353152,2020-13-05,Denver - CAMP - 2105 Broadway,0.0,08031
353158,2020-13-05,La Casa NCORE - 4545 Navajo St.,0.0,08031
353168,2020-13-05,Colorado Springs - Highway 24,0.0,08041
353211,2020-13-05,Bridgeport,0.0,09001
353234,2020-13-05,Cornwall,0.0,09005
353242,2020-13-05,New Haven - Criscuolo Park,0.0,09009
353260,2020-13-05,LUMS 2,0.0,10003
353262,2020-13-05,Rte 9 Del. City,0.0,10003
353267,2020-13-05,BELLFNT2,0.0,10003
353272,2020-13-05,MLK,0.0,10003
353285,2020-13-05,McMillan NCORE,0.0,11001
353309,2020-13-05,NCORE,0.0,12011
353318,2020-13-05,Crystal River Preserve,0.0,12017
353324,2020-13-05,Kooker Park,0.0,12031
353328,2020-13-05,Cedar Bay,0.0,12031
353351,2020-13-05,EAST BAY,1.0,12057
353352,2020-13-05,APOLLO BEACH,0.0,12057
353357,2020-13-05,DAVIS ISLAND,1.0,12057
353381,2020-13-05,Port Manatee,0.0,12081
353404,2020-13-05,FBHWWTP,0.0,12089
353411,2020-13-05,Winter Park,0.0,12095
353433,2020-13-05,Sikes Elementary School,0.0,12105
353466,2020-13-05,Macon Forestry,0.0,13021
353469,2020-13-05,Savannah East President,0.0,13051
353472,2020-13-05,Savannah L&A,0.0,13051
353490,2020-13-05,South DeKalb,0.0,13089
353495,2020-13-05,Rome-Kraftsman,1.0,13115
353498,2020-13-05,United Ave,0.0,13121
