,date,sitename,value,fips
20004,2020-04-26,Skyland Drive,0.0,47163
20005,2020-04-26,Underhill,0.0,50007
20006,2020-04-26,RUTLAND,0.0,50021
20007,2020-04-26,SHIRLEY PLANTATION,0.0,51036
20008,2020-04-26,FRANCONIA,0.0,51059
20009,2020-04-26,MATH & SCIENCE CTR,0.0,51087
20010,2020-04-26,EAST VINTON ELEMENTARY SCHOOL,0.0,51161
20011,2020-04-26,Rockingham,0.0,51165
20012,2020-04-26,HAMPTON,0.0,51650
20013,2020-04-26,NORFOLK - NOAA,0.0,51710
20014,2020-04-26,Cheeka Peak,0.0,53009
20015,2020-04-26,Seattle-Beacon Hill,0.0,53033
20016,2020-04-26,Anacortes-202 Ave (SO-AQS),0.0,53057
20017,2020-04-26,Bean,0.0,54057
20018,2020-04-26,GREEN BAY E HIGH,0.0,55009
20019,2020-04-26,MADISON EAST,0.0,55025
20020,2020-04-26,Horicon Wildlife Area,0.0,55027
20021,2020-04-26,POTAWATOMI ,0.0,55041
20022,2020-04-26,MILWAUKEE SER DNR,0.0,55079
20023,2020-04-26,RHINELANDER,0.0,55085
20024,2020-04-26,Sinclair In-Town,0.0,56007
20025,2020-04-26,Cheyenne NCore,0.0,56021
20026,2020-04-26,Moxa Arch,0.0,56037
20027,2020-04-26,Long Beach Signal Hill,0.0,84006
20028,2020-04-26,KS Hawaii,0.0,84015
20029,2020-04-26,East Chicago - Marina,1.0,84018
20030,2020-04-26,Reno4,0.0,84032
20031,2020-04-26,Lake Ilo,0.0,84038
20032,2020-04-26,Andrew Johnson Elem.,14.0,84047
20033,2020-04-26,Happy Hill,0.0,84047
20034,2020-04-26,Kaukauna,0.0,84055
20035,2020-04-26,Laramie County Mobile,0.0,84056
20036,2020-04-26,James Town Mobile,0.0,84056
20037,2020-04-26,Seedskadee,0.0,84056
20038,2020-04-27,NCore,1.0,02090
20039,2020-04-27,Miami Jones Ranch,2.0,04007
20040,2020-04-27,Miami Town Site,1.0,04007
20041,2020-04-27,Hayden,1.0,04007
20042,2020-04-27,Phoenix JLG Supersite,1.0,04013
20043,2020-04-27,Oakland West,0.0,06001
20044,2020-04-27,Concord,0.0,06013
20045,2020-04-27,Richmond - 7th St,0.0,06013
20046,2020-04-27,Bethel Island,1.0,06013
20047,2020-04-27,San Pablo - Rumrill,0.0,06013
20048,2020-04-27,Fresno - Garland,0.0,06019
20049,2020-04-27,Calexico - Ethel Street,0.0,06025
20050,2020-04-27,NCore - White Mountain Research Station - OVL,0.0,06027
20051,2020-04-27,Los Angeles - N. Main Street,0.0,06037
20052,2020-04-27,LAX-Hastings,0.0,06037
20053,2020-04-27,Riverside - Rubidoux,0.0,06065
20054,2020-04-27,Arden Arcade - Del Paso Manor,0.0,06067
20055,2020-04-27,Fontana - Arrow Highway,0.0,06071
20056,2020-04-27,Mesa 2 /Nipomo,0.0,06079
20057,2020-04-27,Vallejo,0.0,06095
20058,2020-04-27,Welby - 78th Ave. & Steele St.,0.0,08001
20059,2020-04-27,Denver - CAMP - 2105 Broadway,0.0,08031
20060,2020-04-27,La Casa NCORE - 4545 Navajo St.,0.0,08031
20061,2020-04-27,Colorado Springs - Highway 24,0.0,08041
20062,2020-04-27,Bridgeport,0.0,09001
20063,2020-04-27,Cornwall,0.0,09005
20064,2020-04-27,New Haven - Criscuolo Park,0.0,09009
20065,2020-04-27,LUMS 2,0.0,10003
20066,2020-04-27,Rte 9 Del. City,0.0,10003
20067,2020-04-27,BELLFNT2,0.0,10003
20068,2020-04-27,MLK,0.0,10003
20069,2020-04-27,McMillan NCORE,0.0,11001
20070,2020-04-27,NCORE,0.0,12011
20071,2020-04-27,Crystal River Preserve,0.0,12017
20072,2020-04-27,Kooker Park,0.0,12031
20073,2020-04-27,Cedar Bay,0.0,12031
20074,2020-04-27,EAST BAY,4.0,12057
20075,2020-04-27,APOLLO BEACH,0.0,12057
20076,2020-04-27,DAVIS ISLAND,0.0,12057
20077,2020-04-27,Port Manatee,0.0,12081
20078,2020-04-27,FBHWWTP,5.0,12089
20079,2020-04-27,Winter Park,0.0,12095
20080,2020-04-27,Sikes Elementary School,0.0,12105
20081,2020-04-27,Macon Forestry,0.0,13021
20082,2020-04-27,Savannah East President,1.0,13051
20083,2020-04-27,Savannah L&A,0.0,13051
20084,2020-04-27,South DeKalb,0.0,13089
20085,2020-04-27,Rome-Kraftsman,1.0,13115
20086,2020-04-27,United Ave,0.0,13121
20087,2020-04-27,Augusta,0.0,13245
20088,2020-04-27,Hawaii Volcanoes NP - Visitor's Center,0.0,15001
20089,2020-04-27,Hilo,2.0,15001
20090,2020-04-27,Kona,1.0,15001
20091,2020-04-27,Pahala,0.0,15001
20092,2020-04-27,Ocean View,1.0,15001
20093,2020-04-27,Mountain View,0.0,15001
20094,2020-04-27,Kapolei,1.0,15003
20095,2020-04-27,Honolulu,0.0,15003
20096,2020-04-27,St. Lukes Meridian,0.0,16001
20097,2020-04-27,Pocatello STP,10.0,16005
20098,2020-04-27,Soda Springs SO2,2.0,16029
20099,2020-04-27,Bondville,0.0,17019
20100,2020-04-27,New Albany,1.0,18043
20101,2020-04-27,Gary-IITRI,0.0,18089
20102,2020-04-27,Hammond-141st St,1.0,18089
20103,2020-04-27,Indpls-Harding St,0.0,18097
20104,2020-04-27,Indpls-Washington Park,0.0,18097
20105,2020-04-27,Evansville-Buena Vista,0.0,18163
20106,2020-04-27,Terre Haute-Lafayette Ave,1.0,18167
20107,2020-04-27,"Clinton, Chancy Park",3.0,19045
20108,2020-04-27,PUBLIC HEALTH,0.0,19113
20109,2020-04-27,TAIT CUMMINS,2.0,19113
20110,2020-04-27,"Muscatine, Greenwood",0.0,19139
20111,2020-04-27,"Muscatine, High School East Campus",0.0,19139
20112,2020-04-27,"Muscatine, Musser Park",2.0,19139
20113,2020-04-27,"Davenport, 10th & Vine",0.0,19163
20114,2020-04-27,Lake Sugema,0.0,19177
20115,2020-04-27,Chanute,0.0,20133
20116,2020-04-27,PECK,0.0,20191
20117,2020-04-27,Cedar Bluff,0.0,20195
20118,2020-04-27,WY/KC,0.0,20209
20119,2020-04-27,WATSON,1.0,21111
20120,2020-04-27,Cannons Lane,0.0,21111
20121,2020-04-27,Firearms Training,0.0,21111
20122,2020-04-27,Chalmette Vista,0.0,22087
20123,2020-04-27,Acadia NP - McFarland,0.0,23009
20124,2020-04-27,Moran,0.0,24001
20125,2020-04-27,Horse Rock,1.0,24001
20126,2020-04-27,Riviera Beach,3.0,24003
20127,2020-04-27,Essex,0.0,24005
20128,2020-04-27,Horn Point,0.0,24019
20129,2020-04-27,Piney Run,0.0,24023
20130,2020-04-27,HU-Beltsville,0.0,24033
20131,2020-04-27,Fall River,0.0,25005
20132,2020-04-27,SPRINGFIELDSP,0.0,25013
20133,2020-04-27,BOSTON-KENMORE,0.0,25025
20134,2020-04-27,Boston - Roxbury,0.0,25025
20135,2020-04-27,Worcester,0.0,25027
20136,2020-04-27,LANSING FILLEY ST,1.0,26065
20137,2020-04-27,GRAND RAPIDS,0.0,26081
20138,2020-04-27,MONROE STERLING ST PK,1.0,26115
20139,2020-04-27,WEST OLIVE,0.0,26139
20140,2020-04-27,PORT HURON,1.0,26147
20141,2020-04-27,ALLEN PARK,0.0,26163
20142,2020-04-27,DETROIT - SOUTHWEST ,3.0,26163
20143,2020-04-27,NMH48217,0.0,26163
20144,2020-04-27,DET POLICE 4TH,0.0,26163
20145,2020-04-27,TRINITY ST MARKS,0.0,26163
20146,2020-04-27,MILITARY PARK,2.0,26163
20147,2020-04-27,Blaine,0.0,27003
20148,2020-04-27,Minneapolis-Downtown,1.0,27053
20149,2020-04-27,Jackson NCORE,0.0,28049
20150,2020-04-27,PASCAGOULA,0.0,28059
20151,2020-04-27,Buick NE,1.0,29093
20152,2020-04-27,Troost,0.0,29095
20153,2020-04-27,"Herculaneum, Mott Street",0.0,29099
20154,2020-04-27,MTSP,0.0,29137
20155,2020-04-27,Rider Trail I-70,0.0,29189
20156,2020-04-27,BLAIR STREET,0.0,29510
20157,2020-04-27,Billings Coburn Rd,0.0,30111
20158,2020-04-27,NCORE,0.0,31055
20159,2020-04-27,16th and Whitmore,0.0,31055
20160,2020-04-27,Sheldon Station,0.0,31109
20161,2020-04-27,Jerome Mack,0.0,32003
20162,2020-04-27,Miller State Park,0.0,33011
20163,2020-04-27,Pembroke Exchange St,1.0,33013
20164,2020-04-27,Portsmouth,0.0,33015
20165,2020-04-27,Londonderry - Moose Hill,0.0,33015
20166,2020-04-27,Brigantine,0.0,34001
20167,2020-04-27,Camden Spruce St,0.0,34007
20168,2020-04-27,Newark Firehouse,0.0,34013
20169,2020-04-27,Bayonne,0.0,34017
20170,2020-04-27,Jersey City,0.0,34017
20171,2020-04-27,Chester,0.0,34027
20172,2020-04-27,Elizabeth,0.0,34039
20173,2020-04-27,Elizabeth Trailer,0.0,34039
20174,2020-04-27,Columbia,0.0,34041
20175,2020-04-27,Bloomfield,0.0,35045
20176,2020-04-27,Substation,1.0,35045
20177,2020-04-27,BAYVIEW,0.0,37013
20178,2020-04-27,Southport DRR,0.0,37019
20179,2020-04-27,Skyland DRR,0.0,37021
20180,2020-04-27,LENOIR,0.0,37027
20181,2020-04-27,Durham Armory,0.0,37063
20182,2020-04-27,HATTIEAVEN,0.0,37067
20183,2020-04-27,Canton DRR,0.0,37087
20184,2020-04-27,Semora DRR,0.0,37145
20185,2020-04-27,BETHANY,0.0,37157
20186,2020-04-27,Millbrook NCore,0.0,37183
20187,2020-04-27,Lostwood NWR,1.0,38013
20188,2020-04-27,Bismarck Residential,0.0,38015
20189,2020-04-27,Fargo NW,1.0,38017
20190,2020-04-27,Beulah North,1.0,38057
20191,2020-04-27,Hannover,1.0,38065
20192,2020-04-27,RYDER,0.0,38101
20193,2020-04-27,West Union,0.0,39001
20194,2020-04-27,Lima,0.0,39003
20195,2020-04-27,Conneaut,0.0,39007
20196,2020-04-27,Shadyside PSD,0.0,39013
20197,2020-04-27,Amanda  Elementary,0.0,39017
20198,2020-04-27,Yankee Road,1.0,39017
20199,2020-04-27,Made,2.0,39017
20200,2020-04-27,East Liverpool,1.0,39029
20201,2020-04-27,St Theodosius,0.0,39035
20202,2020-04-27,Fire Station 13,0.0,39035
20203,2020-04-27,G.T.Craig,0.0,39035
20204,2020-04-27,Harvard Yards,0.0,39035
20205,2020-04-27,Columbus - Fairgrounds,0.0,39049
20206,2020-04-27,Cheshire,3.0,39053
20207,2020-04-27,Colerain,2.0,39061
20208,2020-04-27,Taft,0.0,39061
20209,2020-04-27,Steubenville,0.0,39081
20210,2020-04-27,Eastlake,0.0,39085
20211,2020-04-27,Painesville - JFS,0.0,39085
20212,2020-04-27,Ironton - ODOT,0.0,39087
20213,2020-04-27,Youngstown - Oakhill,3.0,39099
20214,2020-04-27,Hackney,0.0,39115
20215,2020-04-27,East High School,0.0,39153
20216,2020-04-27,Akron NIFH/STEM,0.0,39153
20217,2020-04-27,Kremlin,0.0,40047
20218,2020-04-27,Ponca City,0.0,40071
20219,2020-04-27,Pryor,1.0,40097
20220,2020-04-27,Ft. Gibson,0.0,40101
20221,2020-04-27,North OKC,0.0,40109
20222,2020-04-27,Tulsa 0175,0.0,40143
20223,2020-04-27,Tulsa 0179,0.0,40143
20224,2020-04-27,Tulsa 0235,0.0,40143
20225,2020-04-27,Tulsa,0.0,40143
20226,2020-04-27,Portland - SE Lafayette,0.0,41051
20227,2020-04-27,NEW,0.0,42101
20228,2020-04-27,RIT,0.0,42101
20229,2020-04-27,E Providence,0.0,44007
20230,2020-04-27,Jenkins Avenue,0.0,45019
20231,2020-04-27,Cape Romain,0.0,45019
20232,2020-04-27,Greenville-ESC,0.0,45045
20233,2020-04-27,Parklane,0.0,45079
20234,2020-04-27,York Landfill,0.0,45091
20235,2020-04-27,Eastman Ross N Robinson,0.0,47163
20236,2020-04-27,Skyland Drive,0.0,47163
20237,2020-04-27,Underhill,0.0,50007
20238,2020-04-27,RUTLAND,0.0,50021
20239,2020-04-27,SHIRLEY PLANTATION,0.0,51036
20240,2020-04-27,FRANCONIA,0.0,51059
20241,2020-04-27,MATH & SCIENCE CTR,0.0,51087
20242,2020-04-27,EAST VINTON ELEMENTARY SCHOOL,0.0,51161
20243,2020-04-27,Rockingham,0.0,51165
20244,2020-04-27,HAMPTON,0.0,51650
20245,2020-04-27,NORFOLK - NOAA,0.0,51710
20246,2020-04-27,Cheeka Peak,0.0,53009
20247,2020-04-27,Seattle-Beacon Hill,0.0,53033
20248,2020-04-27,Anacortes-202 Ave (SO-AQS),0.0,53057
20249,2020-04-27,Bean,0.0,54057
20250,2020-04-27,GREEN BAY E HIGH,0.0,55009
20251,2020-04-27,MADISON EAST,0.0,55025
20252,2020-04-27,Horicon Wildlife Area,0.0,55027
20253,2020-04-27,POTAWATOMI ,0.0,55041
20254,2020-04-27,MILWAUKEE SER DNR,0.0,55079
20255,2020-04-27,RHINELANDER,3.0,55085
20256,2020-04-27,Sinclair In-Town,0.0,56007
20257,2020-04-27,Cheyenne NCore,0.0,56021
20258,2020-04-27,Moxa Arch,0.0,56037
20259,2020-04-27,Long Beach Signal Hill,0.0,84006
20260,2020-04-27,KS Hawaii,0.0,84015
20261,2020-04-27,East Chicago - Marina,1.0,84018
20262,2020-04-27,Reno4,0.0,84032
20263,2020-04-27,Lake Ilo,0.0,84038
20264,2020-04-27,Andrew Johnson Elem.,1.0,84047
20265,2020-04-27,Happy Hill,0.0,84047
20266,2020-04-27,Kaukauna,0.0,84055
20267,2020-04-27,Laramie County Mobile,0.0,84056
20268,2020-04-27,James Town Mobile,0.0,84056
20269,2020-04-27,Seedskadee,0.0,84056
20270,2020-04-28,NCore,1.0,02090
20271,2020-04-28,Miami Jones Ranch,2.0,04007
20272,2020-04-28,Miami Town Site,3.0,04007
20273,2020-04-28,Hayden,1.0,04007
20274,2020-04-28,Phoenix JLG Supersite,1.0,04013
20275,2020-04-28,Oakland West,0.0,06001
20276,2020-04-28,Concord,0.0,06013
20277,2020-04-28,Bethel Island,1.0,06013
20278,2020-04-28,San Pablo - Rumrill,0.0,06013
20279,2020-04-28,Fresno - Garland,0.0,06019
20280,2020-04-28,Calexico - Ethel Street,1.0,06025
20281,2020-04-28,NCore - White Mountain Research Station - OVL,0.0,06027
20282,2020-04-28,Los Angeles - N. Main Street,0.0,06037
20283,2020-04-28,LAX-Hastings,0.0,06037
20284,2020-04-28,Riverside - Rubidoux,0.0,06065
20285,2020-04-28,Arden Arcade - Del Paso Manor,0.0,06067
20286,2020-04-28,Fontana - Arrow Highway,0.0,06071
20287,2020-04-28,Mesa 2 /Nipomo,0.0,06079
20288,2020-04-28,Vallejo,0.0,06095
20289,2020-04-28,Welby - 78th Ave. & Steele St.,0.0,08001
20290,2020-04-28,Denver - CAMP - 2105 Broadway,0.0,08031
20291,2020-04-28,La Casa NCORE - 4545 Navajo St.,0.0,08031
20292,2020-04-28,Colorado Springs - Highway 24,0.0,08041
20293,2020-04-28,Cornwall,0.0,09005
20294,2020-04-28,New Haven - Criscuolo Park,0.0,09009
20295,2020-04-28,LUMS 2,0.0,10003
20296,2020-04-28,Rte 9 Del. City,0.0,10003
20297,2020-04-28,BELLFNT2,0.0,10003
20298,2020-04-28,MLK,0.0,10003
20299,2020-04-28,McMillan NCORE,0.0,11001
20300,2020-04-28,NCORE,0.0,12011
20301,2020-04-28,Crystal River Preserve,0.0,12017
20302,2020-04-28,Kooker Park,0.0,12031
20303,2020-04-28,Cedar Bay,0.0,12031
20304,2020-04-28,EAST BAY,1.0,12057
20305,2020-04-28,APOLLO BEACH,0.0,12057
20306,2020-04-28,DAVIS ISLAND,1.0,12057
20307,2020-04-28,Port Manatee,0.0,12081
20308,2020-04-28,FBHWWTP,1.0,12089
20309,2020-04-28,Winter Park,0.0,12095
20310,2020-04-28,Sikes Elementary School,0.0,12105
20311,2020-04-28,Macon Forestry,0.0,13021
20312,2020-04-28,Savannah East President,0.0,13051
20313,2020-04-28,Savannah L&A,0.0,13051
20314,2020-04-28,South DeKalb,0.0,13089
20315,2020-04-28,Rome-Kraftsman,1.0,13115
20316,2020-04-28,United Ave,0.0,13121
20317,2020-04-28,Augusta,0.0,13245
20318,2020-04-28,Hawaii Volcanoes NP - Visitor's Center,0.0,15001
20319,2020-04-28,Hilo,2.0,15001
20320,2020-04-28,Kona,1.0,15001
20321,2020-04-28,Pahala,0.0,15001
20322,2020-04-28,Ocean View,1.0,15001
20323,2020-04-28,Mountain View,0.0,15001
20324,2020-04-28,Kapolei,1.0,15003
20325,2020-04-28,Honolulu,0.0,15003
20326,2020-04-28,St. Lukes Meridian,0.0,16001
20327,2020-04-28,Pocatello STP,7.0,16005
20328,2020-04-28,Soda Springs SO2,2.0,16029
20329,2020-04-28,Bondville,0.0,17019
20330,2020-04-28,New Albany,1.0,18043
20331,2020-04-28,Gary-IITRI,0.0,18089
20332,2020-04-28,Hammond-141st St,1.0,18089
20333,2020-04-28,Indpls-Harding St,1.0,18097
20334,2020-04-28,Indpls-Washington Park,0.0,18097
20335,2020-04-28,Evansville-Buena Vista,0.0,18163
20336,2020-04-28,Terre Haute-Lafayette Ave,1.0,18167
20337,2020-04-28,"Clinton, Chancy Park",2.0,19045
20338,2020-04-28,PUBLIC HEALTH,0.0,19113
20339,2020-04-28,TAIT CUMMINS,0.0,19113
20340,2020-04-28,"Muscatine, Greenwood",0.0,19139
20341,2020-04-28,"Muscatine, High School East Campus",0.0,19139
20342,2020-04-28,"Muscatine, Musser Park",1.0,19139
20343,2020-04-28,"Davenport, 10th & Vine",0.0,19163
20344,2020-04-28,Lake Sugema,0.0,19177
20345,2020-04-28,Chanute,0.0,20133
20346,2020-04-28,PECK,0.0,20191
20347,2020-04-28,Cedar Bluff,0.0,20195
20348,2020-04-28,WY/KC,0.0,20209
20349,2020-04-28,WATSON,1.0,21111
20350,2020-04-28,Cannons Lane,1.0,21111
20351,2020-04-28,Firearms Training,0.0,21111
20352,2020-04-28,Chalmette Vista,0.0,22087
20353,2020-04-28,MICMAC,0.0,23003
20354,2020-04-28,Portland - Deering Oaks,0.0,23005
20355,2020-04-28,Acadia NP - McFarland,0.0,23009
20356,2020-04-28,Moran,0.0,24001
20357,2020-04-28,Horse Rock,1.0,24001
20358,2020-04-28,Riviera Beach,1.0,24003
20359,2020-04-28,Essex,0.0,24005
20360,2020-04-28,Piney Run,0.0,24023
20361,2020-04-28,HU-Beltsville,0.0,24033
20362,2020-04-28,Fall River,0.0,25005
20363,2020-04-28,SPRINGFIELDSP,0.0,25013
20364,2020-04-28,BOSTON-KENMORE,0.0,25025
20365,2020-04-28,Boston - Roxbury,0.0,25025
20366,2020-04-28,Worcester,0.0,25027
20367,2020-04-28,LANSING FILLEY ST,1.0,26065
20368,2020-04-28,GRAND RAPIDS,0.0,26081
20369,2020-04-28,MONROE STERLING ST PK,1.0,26115
20370,2020-04-28,WEST OLIVE,0.0,26139
20371,2020-04-28,PORT HURON,1.0,26147
20372,2020-04-28,ALLEN PARK,0.0,26163
20373,2020-04-28,DETROIT - SOUTHWEST ,7.0,26163
20374,2020-04-28,NMH48217,0.0,26163
20375,2020-04-28,DET POLICE 4TH,2.0,26163
20376,2020-04-28,TRINITY ST MARKS,0.0,26163
20377,2020-04-28,MILITARY PARK,6.0,26163
20378,2020-04-28,Blaine,0.0,27003
20379,2020-04-28,Minneapolis-Downtown,1.0,27053
20380,2020-04-28,Jackson NCORE,0.0,28049
20381,2020-04-28,PASCAGOULA,0.0,28059
20382,2020-04-28,Buick NE,0.0,29093
20383,2020-04-28,Troost,1.0,29095
20384,2020-04-28,"Herculaneum, Mott Street",0.0,29099
20385,2020-04-28,MTSP,0.0,29137
20386,2020-04-28,Rider Trail I-70,0.0,29189
20387,2020-04-28,BLAIR STREET,0.0,29510
20388,2020-04-28,Billings Coburn Rd,0.0,30111
20389,2020-04-28,NCORE,0.0,31055
20390,2020-04-28,16th and Whitmore,1.0,31055
20391,2020-04-28,Sheldon Station,0.0,31109
20392,2020-04-28,Jerome Mack,0.0,32003
20393,2020-04-28,Miller State Park,0.0,33011
20394,2020-04-28,Pembroke Exchange St,1.0,33013
20395,2020-04-28,Portsmouth,0.0,33015
20396,2020-04-28,Londonderry - Moose Hill,0.0,33015
20397,2020-04-28,Brigantine,0.0,34001
20398,2020-04-28,Camden Spruce St,0.0,34007
20399,2020-04-28,Newark Firehouse,0.0,34013
20400,2020-04-28,Bayonne,0.0,34017
20401,2020-04-28,Jersey City,0.0,34017
20402,2020-04-28,Chester,0.0,34027
20403,2020-04-28,Elizabeth,0.0,34039
20404,2020-04-28,Elizabeth Trailer,0.0,34039
20405,2020-04-28,Columbia,0.0,34041
20406,2020-04-28,Bloomfield,0.0,35045
20407,2020-04-28,Substation,0.0,35045
20408,2020-04-28,BAYVIEW,0.0,37013
20409,2020-04-28,Southport DRR,0.0,37019
20410,2020-04-28,Skyland DRR,0.0,37021
20411,2020-04-28,LENOIR,0.0,37027
20412,2020-04-28,Durham Armory,0.0,37063
20413,2020-04-28,HATTIEAVEN,0.0,37067
20414,2020-04-28,Canton DRR,0.0,37087
20415,2020-04-28,Semora DRR,0.0,37145
20416,2020-04-28,BETHANY,0.0,37157
20417,2020-04-28,Millbrook NCore,0.0,37183
20418,2020-04-28,Lostwood NWR,0.0,38013
20419,2020-04-28,Bismarck Residential,0.0,38015
20420,2020-04-28,Fargo NW,1.0,38017
20421,2020-04-28,TRNP-NU,0.0,38053
20422,2020-04-28,Beulah North,1.0,38057
20423,2020-04-28,Hannover,1.0,38065
20424,2020-04-28,RYDER,0.0,38101
20425,2020-04-28,West Union,0.0,39001
20426,2020-04-28,Lima,0.0,39003
20427,2020-04-28,Conneaut,0.0,39007
20428,2020-04-28,Shadyside PSD,0.0,39013
20429,2020-04-28,Amanda  Elementary,0.0,39017
20430,2020-04-28,Yankee Road,0.0,39017
20431,2020-04-28,Made,2.0,39017
20432,2020-04-28,East Liverpool,1.0,39029
20433,2020-04-28,St Theodosius,0.0,39035
20434,2020-04-28,Fire Station 13,0.0,39035
20435,2020-04-28,G.T.Craig,0.0,39035
20436,2020-04-28,Harvard Yards,0.0,39035
20437,2020-04-28,Columbus - Fairgrounds,0.0,39049
20438,2020-04-28,Cheshire,2.0,39053
20439,2020-04-28,Colerain,1.0,39061
20440,2020-04-28,Taft,0.0,39061
20441,2020-04-28,Steubenville,0.0,39081
20442,2020-04-28,Eastlake,0.0,39085
20443,2020-04-28,Painesville - JFS,0.0,39085
20444,2020-04-28,Ironton - ODOT,0.0,39087
20445,2020-04-28,Youngstown - Oakhill,3.0,39099
20446,2020-04-28,Hackney,0.0,39115
20447,2020-04-28,East High School,0.0,39153
20448,2020-04-28,Akron NIFH/STEM,0.0,39153
20449,2020-04-28,Kremlin,0.0,40047
20450,2020-04-28,Ponca City,0.0,40071
20451,2020-04-28,Pryor,0.0,40097
20452,2020-04-28,Ft. Gibson,0.0,40101
20453,2020-04-28,North OKC,0.0,40109
20454,2020-04-28,Tulsa 0175,0.0,40143
20455,2020-04-28,Tulsa 0179,0.0,40143
20456,2020-04-28,Tulsa 0235,0.0,40143
20457,2020-04-28,Tulsa,0.0,40143
20458,2020-04-28,Portland - SE Lafayette,0.0,41051
20459,2020-04-28,NEW,0.0,42101
20460,2020-04-28,RIT,0.0,42101
20461,2020-04-28,E Providence,0.0,44007
20462,2020-04-28,Jenkins Avenue,0.0,45019
20463,2020-04-28,Cape Romain,0.0,45019
20464,2020-04-28,Greenville-ESC,0.0,45045
20465,2020-04-28,Parklane,0.0,45079
20466,2020-04-28,York Landfill,0.0,45091
20467,2020-04-28,Eastman Ross N Robinson,1.0,47163
20468,2020-04-28,Skyland Drive,0.0,47163
20469,2020-04-28,Underhill,0.0,50007
20470,2020-04-28,RUTLAND,0.0,50021
20471,2020-04-28,SHIRLEY PLANTATION,0.0,51036
20472,2020-04-28,FRANCONIA,0.0,51059
20473,2020-04-28,MATH & SCIENCE CTR,0.0,51087
20474,2020-04-28,EAST VINTON ELEMENTARY SCHOOL,0.0,51161
20475,2020-04-28,Rockingham,0.0,51165
20476,2020-04-28,HAMPTON,0.0,51650
20477,2020-04-28,NORFOLK - NOAA,0.0,51710
20478,2020-04-28,Cheeka Peak,0.0,53009
20479,2020-04-28,Seattle-Beacon Hill,0.0,53033
20480,2020-04-28,Anacortes-202 Ave (SO-AQS),0.0,53057
20481,2020-04-28,Bean,1.0,54057
20482,2020-04-28,GREEN BAY E HIGH,0.0,55009
20483,2020-04-28,MADISON EAST,0.0,55025
20484,2020-04-28,Horicon Wildlife Area,0.0,55027
20485,2020-04-28,POTAWATOMI ,0.0,55041
20486,2020-04-28,MILWAUKEE SER DNR,0.0,55079
20487,2020-04-28,RHINELANDER,0.0,55085
20488,2020-04-28,Sinclair In-Town,0.0,56007
20489,2020-04-28,Cheyenne NCore,0.0,56021
20490,2020-04-28,Moxa Arch,0.0,56037
20491,2020-04-28,Long Beach Signal Hill,0.0,84006
20492,2020-04-28,KS Hawaii,0.0,84015
20493,2020-04-28,East Chicago - Marina,0.0,84018
20494,2020-04-28,Reno4,0.0,84032
20495,2020-04-28,Lake Ilo,0.0,84038
20496,2020-04-28,Andrew Johnson Elem.,2.0,84047
20497,2020-04-28,Happy Hill,0.0,84047
20498,2020-04-28,Kaukauna,0.0,84055
20499,2020-04-28,Laramie County Mobile,0.0,84056
20500,2020-04-28,James Town Mobile,0.0,84056
20501,2020-04-28,Seedskadee,0.0,84056
20502,2020-04-29,NCore,0.0,02090
20503,2020-04-29,Miami Jones Ranch,4.0,04007
20504,2020-04-29,Miami Town Site,2.0,04007
20505,2020-04-29,Hayden,1.0,04007
20506,2020-04-29,Phoenix JLG Supersite,0.0,04013
20507,2020-04-29,Concord,0.0,06013
20508,2020-04-29,Richmond - 7th St,0.0,06013
20509,2020-04-29,Bethel Island,0.0,06013
20510,2020-04-29,San Pablo - Rumrill,0.0,06013
20511,2020-04-29,Fresno - Garland,0.0,06019
20512,2020-04-29,Calexico - Ethel Street,1.0,06025
20513,2020-04-29,NCore - White Mountain Research Station - OVL,0.0,06027
20514,2020-04-29,Los Angeles - N. Main Street,0.0,06037
20515,2020-04-29,LAX-Hastings,0.0,06037
20516,2020-04-29,Riverside - Rubidoux,0.0,06065
20517,2020-04-29,Arden Arcade - Del Paso Manor,0.0,06067
20518,2020-04-29,Fontana - Arrow Highway,0.0,06071
20519,2020-04-29,Mesa 2 /Nipomo,0.0,06079
20520,2020-04-29,Vallejo,0.0,06095
20521,2020-04-29,Welby - 78th Ave. & Steele St.,0.0,08001
20522,2020-04-29,Denver - CAMP - 2105 Broadway,0.0,08031
20523,2020-04-29,La Casa NCORE - 4545 Navajo St.,0.0,08031
20524,2020-04-29,Colorado Springs - Highway 24,0.0,08041
20525,2020-04-29,Bridgeport,0.0,09001
20526,2020-04-29,Cornwall,0.0,09005
20527,2020-04-29,New Haven - Criscuolo Park,0.0,09009
20528,2020-04-29,LUMS 2,0.0,10003
20529,2020-04-29,Rte 9 Del. City,0.0,10003
20530,2020-04-29,BELLFNT2,0.0,10003
20531,2020-04-29,MLK,0.0,10003
20532,2020-04-29,McMillan NCORE,0.0,11001
20533,2020-04-29,NCORE,0.0,12011
20534,2020-04-29,Crystal River Preserve,0.0,12017
20535,2020-04-29,Kooker Park,0.0,12031
20536,2020-04-29,Cedar Bay,0.0,12031
20537,2020-04-29,EAST BAY,0.0,12057
20538,2020-04-29,APOLLO BEACH,0.0,12057
20539,2020-04-29,DAVIS ISLAND,3.0,12057
20540,2020-04-29,Port Manatee,0.0,12081
20541,2020-04-29,FBHWWTP,0.0,12089
20542,2020-04-29,Winter Park,0.0,12095
20543,2020-04-29,Sikes Elementary School,1.0,12105
