,date,sitename,value,aqi_value,aqi_category,fips
178432,2020-26-03,Nipomo RP,7.0,7,0,06079
178435,2020-26-03,Atascadero2,3.0,3,0,06079
178447,2020-26-03,Santa Barbara,6.0,6,0,06083
178452,2020-26-03,Santa Maria - Broadway,7.0,7,0,06083
178462,2020-26-03,Las Flores Canyon,2.0,3,0,06083
178465,2020-26-03,Lompoc H Street,4.0,5,0,06083
178469,2020-26-03,Goleta,7.0,6,0,06083
178524,2020-26-03,Modesto - 14th Street,10.0,9,0,06099
178531,2020-26-03,Yuba City,8.0,8,0,06101
178543,2020-26-03,Visalia - N. Church Street,7.0,7,0,06107
178561,2020-26-03,Simi Valley - Cochran Street,4.0,5,0,06111
178565,2020-26-03,El Rio - Rio Mesa School #2,8.0,7,0,06111
178577,2020-26-03,Welby - 78th Ave. & Steele St.,21.0,19,0,08001
178590,2020-26-03,Denver - CAMP - 2105 Broadway,25.0,23,0,08031
178596,2020-26-03,La Casa NCORE - 4545 Navajo St.,27.0,25,0,08031
178628,2020-26-03,Ft. Collins - CSU Facilities,5.0,5,0,08069
178655,2020-26-03,Danbury,11.0,11,0,09001
178662,2020-26-03,Hartford-Huntley,14.0,13,0,09003
178666,2020-26-03,East Hartford,12.0,11,0,09003
178671,2020-26-03,Cornwall,9.0,9,0,09005
178679,2020-26-03,New Haven - Criscuolo Park,13.0,12,0,09009
178687,2020-26-03,Groton Fort Griswold,12.0,11,0,09011
178722,2020-26-03,McMillan NCORE,12.0,12,0,11001
178735,2020-26-03,Melbourne,24.0,22,0,12009
178758,2020-26-03,Kooker Park,30.0,29,0,12031
178765,2020-26-03,Mandarin,20.0,19,0,12031
178784,2020-26-03,GARDINIER,58.0,53,1,12057
178791,2020-26-03,DAVIS ISLAND,25.0,23,0,12057
178870,2020-26-03,Fl. Baptist Children's Home,25.0,23,0,12105
178872,2020-26-03,Palatka,20.0,19,0,12107
178883,2020-26-03,Paw Park,21.0,20,0,12115
178899,2020-26-03,Macon Forestry,12.0,12,0,13021
178905,2020-26-03,Savannah L&A,16.0,16,0,13051
178920,2020-26-03,South DeKalb,16.0,16,0,13089
178938,2020-26-03,Gwinnett Tech,13.0,12,0,13135
178942,2020-26-03,Warner Robins,16.0,15,0,13153
178953,2020-26-03,Augusta,7.0,7,0,13245
178960,2020-26-03,Rossville,15.0,14,0,13295
178973,2020-26-03,Kapolei,13.0,13,0,15003
178977,2020-26-03,Honolulu,14.0,13,0,15003
178983,2020-26-03,Pearl City,14.0,14,0,15003
178987,2020-26-03,Boise Fire Station,12.0,12,0,16001
178996,2020-26-03,Pocatello Garrett and Gould,6.0,6,0,16005
179003,2020-26-03,Sandpoint U of I,11.0,11,0,16017
179007,2020-26-03,Nampa Fire Station,13.0,12,0,16027
179018,2020-26-03,Pinehurst,11.0,10,0,16079
179149,2020-26-03,Gary-IITRI,12.0,12,0,18089
179171,2020-26-03,Indpls-Washington Park,20.0,19,0,18097
179182,2020-26-03,Portage-Hwy 12,20.0,19,0,18127
179259,2020-26-03,Buffalo,20.0,19,0,19163
179271,2020-26-03,Chanute,24.0,23,0,20133
179275,2020-26-03,WHlthDpt,26.0,24,0,20173
179281,2020-26-03,KNI-Topeka,15.0,15,0,20177
179283,2020-26-03,Goodland,12.0,12,0,20181
179286,2020-26-03,PECK,34.0,32,0,20191
179290,2020-26-03,Cedar Bluff,6.0,6,0,20195
179295,2020-26-03,WY/KC,20.0,19,0,20209
179331,2020-26-03,WATSON,32.0,30,0,21111
179336,2020-26-03,Cannons Lane,14.0,14,0,21111
179340,2020-26-03,Near Road,21.0,19,0,21111
179344,2020-26-03,Carrithers Middle School,13.0,12,0,21111
179346,2020-26-03,Firearms Training,29.0,27,0,21111
179431,2020-26-03,Presque Isle Riverside,52.0,49,0,23003
179643,2020-26-03,DEARBORN,18.0,18,0,26163
179664,2020-26-03,Blaine,6.0,6,0,27003
179684,2020-26-03,Minneapolis-Lowry Ave,18.0,18,0,27053
179685,2020-26-03,Minneapolis-Pacific St,26.0,25,0,27053
179693,2020-26-03,Minneapolis - Bottineau/Marshall Terrace,20.0,19,0,27053
179705,2020-26-03,St. Paul - Downtown,15.0,15,0,27123
179779,2020-26-03,Hillcrest HS,24.0,23,0,29077
179784,2020-26-03,Front Street,25.0,24,0,29095
179789,2020-26-03,CARTHAGE,44.0,41,0,29097
179794,2020-26-03,ARNOLD WEST,15.0,14,0,29099
179801,2020-26-03,MTSP,11.0,10,0,29137
179823,2020-26-03,Branch Street,25.0,24,0,29510
179830,2020-26-03,Lewistown,3.0,4,0,30027
179832,2020-26-03,White Fish Dead End,33.0,31,0,30029
179833,2020-26-03,Kalispell Flathead Electric,30.0,29,0,30029
179834,2020-26-03,Columbia Falls,6.0,6,0,30029
179845,2020-26-03,Libby Courthouse,14.0,14,0,30053
179849,2020-26-03,Missoula Boyd Park,3.0,4,0,30063
179855,2020-26-03,Malta,4.0,4,0,30071
179859,2020-26-03,Broadus,12.0,11,0,30075
179864,2020-26-03,Sidney 201,5.0,5,0,30083
179868,2020-26-03,Birney,3.0,4,0,30087
179870,2020-26-03,Thompson Falls HS,11.0,10,0,30089
179872,2020-26-03,Butte Greely School,9.0,8,0,30093
179879,2020-26-03,NCORE,13.0,13,0,31055
179899,2020-26-03,Paul Meyer,7.0,7,0,32003
179903,2020-26-03,Walter Johnson,6.0,6,0,32003
179906,2020-26-03,Palo Verde,6.0,6,0,32003
179909,2020-26-03,Joe Neal,8.0,8,0,32003
179913,2020-26-03,GreenValley,16.0,16,0,32003
179918,2020-26-03,Jerome Mack,13.0,12,0,32003
179922,2020-26-03,Sunrise Acres,10.0,10,0,32003
179926,2020-26-03,Boulder City,9.0,9,0,32003
179929,2020-26-03,Jean,6.0,6,0,32003
179935,2020-26-03,Elko,7.0,6,0,32007
179938,2020-26-03,Linda,4.0,5,0,32023
179939,2020-26-03,Manse,3.0,4,0,32023
179940,2020-26-03,Glen Oaks,5.0,5,0,32023
179945,2020-26-03,Toll,9.0,8,0,32031
179949,2020-26-03,Sparks,12.0,11,0,32031
179953,2020-26-03,Spanish Springs,6.0,6,0,32031
179981,2020-26-03,Miller State Park,5.0,6,0,33011
179989,2020-26-03,Portsmouth,13.0,12,0,33015
180061,2020-26-03,Anthony,35.0,32,0,35013
180063,2020-26-03,Holman Rd,18.0,17,0,35013
180066,2020-26-03,Chaparral,21.0,20,0,35013
180069,2020-26-03,Desert View,28.0,27,0,35013
180075,2020-26-03,West Mesa,7.0,6,0,35013
180082,2020-26-03,7E Deming Airport,20.0,19,0,35029
180096,2020-26-03,Substation,6.0,6,0,35045
180109,2020-26-03,Bronx - IS52,15.0,15,0,36005
180184,2020-26-03,Taylorsville Liledoun,5.0,5,0,37003
180201,2020-26-03,CHERRYGR,4.0,5,0,37033
180205,2020-26-03,W OWEN SCH,5.0,5,0,37051
180212,2020-26-03,Durham Armory,5.0,5,0,37063
180217,2020-26-03,Burdens Creek,9.0,9,0,37063
180224,2020-26-03,HATTIEAVEN,8.0,8,0,37067
180238,2020-26-03,MENDNHAL,6.0,6,0,37081
180290,2020-26-03,Millbrook NCore,8.0,7,0,37183
180301,2020-26-03,Lostwood NWR,8.0,8,0,38013
180311,2020-26-03,Fargo NW,12.0,11,0,38017
180316,2020-26-03,TRNP-NU,5.0,6,0,38053
180325,2020-26-03,Hannover,6.0,6,0,38065
180330,2020-26-03,RYDER,8.0,7,0,38101
180372,2020-26-03,G.T.Craig,26.0,25,0,39035
180408,2020-26-03,Taft,20.0,19,0,39061
180502,2020-26-03,Healdton,26.0,24,0,40019
180506,2020-26-03,Moore,27.0,25,0,40027
180510,2020-26-03,Lawton North,20.0,19,0,40031
180516,2020-26-03,Seiling,18.0,18,0,40043
180521,2020-26-03,Ponca City,27.0,25,0,40071
180532,2020-26-03,Near Road OKC,29.0,27,0,40109
180537,2020-26-03,North OKC,25.0,24,0,40109
180544,2020-26-03,McAlester,23.0,21,0,40121
180551,2020-26-03,Glenpool,20.0,19,0,40143
180565,2020-26-03,Copan,23.0,21,0,40147
180716,2020-26-03,NEW,18.0,17,0,42101
180762,2020-26-03,Jenkins Avenue,7.0,7,0,45019
180778,2020-26-03,Greenville-ESC,9.0,8,0,45045
180787,2020-26-03,Cayce City Hall,11.0,11,0,45063
180802,2020-26-03,Research Farm,6.0,6,0,46011
180806,2020-26-03,Watertown,13.0,12,0,46029
180810,2020-26-03,WIND CAVE,5.0,5,0,46033
180815,2020-26-03,Badlands,5.0,6,0,46071
180819,2020-26-03,Black Hawk,5.0,5,0,46093
180822,2020-26-03,Sioux Falls,6.0,6,0,46099
180824,2020-26-03,Credit Union,17.0,16,0,46103
180933,2020-26-03,El Paso UTEP C12,31.0,30,0,48141
180940,2020-26-03,Socorro Hueco C49,37.0,35,0,48141
181145,2020-26-03,Kennewick-Metaline,11.0,10,0,53005
181200,2020-26-03,Cheney-Turnbull (SO),6.0,6,0,53063
181201,2020-26-03,Spokane-Augusta Ave,15.0,14,0,53063
181207,2020-26-03,Colville-E 1st St,17.0,17,0,53065
181211,2020-26-03,Burbank-Maple Street,15.0,14,0,53071
181220,2020-26-03,Yakima-4th Ave,10.0,9,0,53077
181260,2020-26-03,Horicon Wildlife Area,11.0,11,0,55027
181267,2020-26-03,Eau Claire,12.0,12,0,55035
181295,2020-26-03,MILWAUKEE SER DNR,12.0,11,0,55079
181316,2020-26-03,Devils Lake,10.0,10,0,55111
181330,2020-26-03,WAUKESHA - CLEVELAND AVE,14.0,14,0,55133
181342,2020-26-03,Converse County Long-Term,3.0,3,0,56009
181348,2020-26-03,Johnson County,3.0,3,0,56019
181352,2020-26-03,Cheyenne NCore,9.0,9,0,56021
181358,2020-26-03,Sheridan PD,7.0,7,0,56033
181363,2020-26-03,Boulder,3.0,3,0,56035
181366,2020-26-03,Daniel South,5.0,6,0,56035
181380,2020-26-03,Wamsutter,3.0,3,0,56037
181383,2020-26-03,Moxa Arch,1.0,1,0,56037
181390,2020-26-03,Murphy Ridge,5.0,5,0,56041
181397,2020-26-03,Laurel,4.0,4,0,84002
181405,2020-26-03,Olancha,5.0,5,0,84006
181421,2020-26-03,Paonia,12.0,11,0,84008
181445,2020-26-03,Reno4,2.0,2,0,84032
181451,2020-26-03,Lake Ilo,4.0,4,0,84038
181468,2020-26-03,Aberdeen,12.0,12,0,84046
181485,2020-26-03,Madison University Ave,12.0,12,0,84055
181492,2020-26-03,Laramie County Mobile,11.0,10,0,84056
181497,2020-26-03,James Town Mobile,6.0,6,0,84056
181512,2020-26-03,Indio-29 Palms,12.0,11,0,840TT
181524,2020-26-03,Santa Rosa Rancheria,4.0,5,0,TT542
181532,2020-27-03,NO. BHAM,30.0,28,0,01073
181540,2020-27-03,WYLAM,30.0,28,0,01073
181546,2020-27-03,Shuttlesworth,39.0,37,0,01073
181554,2020-27-03,Garden,2.0,3,0,02020
181556,2020-27-03,Parkgate (Eagle River),32.0,31,0,02020
181557,2020-27-03,Bethel,5.0,5,0,02050
181564,2020-27-03,NCore,15.0,15,0,02090
181568,2020-27-03,Floyd Dryden,3.0,3,0,02110
181569,2020-27-03,Butte (Harrison Court),6.0,6,0,02170
181571,2020-27-03,Paul Spur Chemical Lime Plant,7.0,7,0,04003
181572,2020-27-03,Douglas Red Cross,17.0,17,0,04003
181579,2020-27-03,Payson Well Site,11.0,10,0,04007
181584,2020-27-03,Hayden,14.0,13,0,04007
181586,2020-27-03,Miami Golf Course,15.0,15,0,04007
181589,2020-27-03,Alamo Lake,10.0,10,0,04012
181593,2020-27-03,Ft McD Yuma Frank-AZ,16.0,15,0,04013
181596,2020-27-03,StJohns,14.0,14,0,04013
181599,2020-27-03,Senior Center,15.0,15,0,04013
181604,2020-27-03,LEHI,18.0,18,0,04013
181607,2020-27-03,High School,18.0,18,0,04013
181611,2020-27-03,Phoenix JLG Supersite,15.0,14,0,04013
181614,2020-27-03,Bullhead City,5.0,5,0,04015
181617,2020-27-03,Ajo,10.0,9,0,04019
181618,2020-27-03,Orange Grove,19.0,18,0,04019
181620,2020-27-03,Rillito,23.0,22,0,04019
181623,2020-27-03,South Tucson,18.0,17,0,04019
181635,2020-27-03,Green Valley,9.0,9,0,04019
181641,2020-27-03,Geronimo,20.0,19,0,04019
181645,2020-27-03,Sacaton,17.0,17,0,04021
181646,2020-27-03,CasaBlanca,19.0,18,0,04021
181649,2020-27-03,Nogales Post Office,12.0,12,0,04023
181655,2020-27-03,Yuma Supersite,16.0,15,0,04027
181704,2020-27-03,Chico -  East,10.0,10,0,06007
181710,2020-27-03,San Andreas,10.0,9,0,06009
181714,2020-27-03,Colusa - Sunrise Blvd.,13.0,12,0,06011
181735,2020-27-03,South Lake Tahoe - Sandy Way,9.0,8,0,06017
181743,2020-27-03,Fresno - Garland,11.0,10,0,06019
181757,2020-27-03,Willows-Colusa,12.0,11,0,06021
181761,2020-27-03,Jacobs,20.0,19,0,06023
181765,2020-27-03,Calexico - Ethel Street,11.0,11,0,06025
181768,2020-27-03,Brawley - 220 Main Street,7.0,7,0,06025
181771,2020-27-03,El Centro - 9th Street,10.0,9,0,06025
181774,2020-27-03,Westmorland - 570 Cook St,11.0,10,0,06025
181777,2020-27-03,Niland - English Road,9.0,8,0,06025
181781,2020-27-03,NCore - White Mountain Research Station - OVL,10.0,10,0,06027
181784,2020-27-03,Lone Pine,6.0,6,0,06027
181785,2020-27-03,Dirty Socks,5.0,6,0,06027
181786,2020-27-03,Shell Cut,5.0,5,0,06027
181787,2020-27-03,Bill Stanley,5.0,5,0,06027
181788,2020-27-03,Lizard Tail,5.0,6,0,06027
181789,2020-27-03,North Beach,5.0,6,0,06027
181790,2020-27-03,Mill Site,5.0,6,0,06027
181793,2020-27-03,Coso Junction,5.0,6,0,06027
181794,2020-27-03,Keeler,6.0,6,0,06027
181801,2020-27-03,Mojave - 923 Poole St.,7.0,6,0,06029
181819,2020-27-03,Glendora - Laurel,10.0,9,0,06037
181827,2020-27-03,Los Angeles - N. Main Street,18.0,18,0,06037
181857,2020-27-03,Lancaster-Division,5.0,5,0,06037
181862,2020-27-03,Madera-City,9.0,8,0,06039
181870,2020-27-03,Yosemite Village - Visitor Center,2.0,2,0,06043
181875,2020-27-03,Fort Bragg High School,12.0,11,0,06045
181880,2020-27-03,Mammoth Lakes,15.0,15,0,06051
181882,2020-27-03,Lee Vining,4.0,5,0,06051
181884,2020-27-03,Mono Shore,5.0,5,0,06051
181890,2020-27-03,King City AMS,7.0,6,0,06053
181904,2020-27-03,Anaheim,13.0,12,0,06059
181922,2020-27-03,Roseville - N.Sunrise/Douglas,12.0,11,0,06061
181942,2020-27-03,Indio - Jackson Street,12.0,11,0,06065
181944,2020-27-03,Saul Martinez,13.0,13,0,06065
181948,2020-27-03,Palm Springs - Fire Station,8.0,8,0,06065
181954,2020-27-03,Riverside - Rubidoux,16.0,15,0,06065
181960,2020-27-03,Mira Loma - Van Buren,16.0,16,0,06065
181965,2020-27-03,Lake Elsinore - W. Flint Street,8.0,8,0,06065
181978,2020-27-03,Downtown Sacramento - T Street,14.0,13,0,06067
181989,2020-27-03,Hollister AMS,11.0,11,0,06069
181995,2020-27-03,Barstow,6.0,6,0,06071
182001,2020-27-03,Lucerne Valley,6.0,6,0,06071
182011,2020-27-03,Upland,15.0,14,0,06071
182015,2020-27-03,Trona - Athol and Telegraph,7.0,7,0,06071
182021,2020-27-03,Hesperia - Olive Street,11.0,10,0,06071
182029,2020-27-03,San Bernadino - 4th Street,17.0,17,0,06071
182053,2020-27-03,Manteca,16.0,16,0,06077
182056,2020-27-03,TracyAP,17.0,16,0,06077
182060,2020-27-03,Paso Robles - Santa Fe Ave,10.0,9,0,06079
182064,2020-27-03,San Luis Obispo - Higuera St,14.0,13,0,06079
182066,2020-27-03,Nipomo Mesa CDF,44.0,42,0,06079
182072,2020-27-03,Nipomo RP,19.0,19,0,06079
182075,2020-27-03,Atascadero2,8.0,8,0,06079
182087,2020-27-03,Santa Barbara,11.0,10,0,06083
182092,2020-27-03,Santa Maria - Broadway,23.0,22,0,06083
182102,2020-27-03,Las Flores Canyon,7.0,6,0,06083
182105,2020-27-03,Lompoc H Street,14.0,14,0,06083
182109,2020-27-03,Goleta,10.0,10,0,06083
182163,2020-27-03,Modesto - 14th Street,15.0,14,0,06099
182181,2020-27-03,Visalia - N. Church Street,17.0,16,0,06107
182198,2020-27-03,Simi Valley - Cochran Street,10.0,9,0,06111
182202,2020-27-03,El Rio - Rio Mesa School #2,13.0,12,0,06111
182214,2020-27-03,Welby - 78th Ave. & Steele St.,9.0,9,0,08001
182228,2020-27-03,Denver - CAMP - 2105 Broadway,13.0,13,0,08031
182234,2020-27-03,La Casa NCORE - 4545 Navajo St.,17.0,17,0,08031
182266,2020-27-03,Ft. Collins - CSU Facilities,2.0,3,0,08069
182293,2020-27-03,Danbury,10.0,10,0,09001
182300,2020-27-03,Hartford-Huntley,14.0,13,0,09003
182304,2020-27-03,East Hartford,11.0,11,0,09003
182309,2020-27-03,Cornwall,10.0,9,0,09005
182317,2020-27-03,New Haven - Criscuolo Park,14.0,14,0,09009
182325,2020-27-03,Groton Fort Griswold,11.0,11,0,09011
182361,2020-27-03,McMillan NCORE,12.0,11,0,11001
182374,2020-27-03,Melbourne,21.0,19,0,12009
182396,2020-27-03,Kooker Park,24.0,23,0,12031
182403,2020-27-03,Mandarin,19.0,19,0,12031
182423,2020-27-03,GARDINIER,49.0,45,0,12057
182430,2020-27-03,DAVIS ISLAND,32.0,31,0,12057
182510,2020-27-03,Fl. Baptist Children's Home,27.0,25,0,12105
182512,2020-27-03,Palatka,17.0,17,0,12107
182523,2020-27-03,Paw Park,20.0,19,0,12115
182539,2020-27-03,Macon Forestry,23.0,22,0,13021
182545,2020-27-03,Savannah L&A,22.0,20,0,13051
182561,2020-27-03,South DeKalb,24.0,23,0,13089
182579,2020-27-03,Gwinnett Tech,24.0,22,0,13135
182580,2020-27-03,Gainesville,26.0,24,0,13139
182585,2020-27-03,Warner Robins,27.0,25,0,13153
182596,2020-27-03,Augusta,17.0,16,0,13245
182603,2020-27-03,Rossville,24.0,22,0,13295
182616,2020-27-03,Kapolei,11.0,11,0,15003
182620,2020-27-03,Honolulu,10.0,10,0,15003
182626,2020-27-03,Pearl City,11.0,11,0,15003
182630,2020-27-03,Boise Fire Station,16.0,16,0,16001
182639,2020-27-03,Pocatello Garrett and Gould,13.0,13,0,16005
182646,2020-27-03,Sandpoint U of I,15.0,14,0,16017
182651,2020-27-03,Nampa Fire Station,16.0,16,0,16027
182662,2020-27-03,Pinehurst,14.0,13,0,16079
182792,2020-27-03,Gary-IITRI,10.0,9,0,18089
182814,2020-27-03,Indpls-Washington Park,17.0,17,0,18097
182825,2020-27-03,Portage-Hwy 12,21.0,20,0,18127
182902,2020-27-03,Buffalo,16.0,15,0,19163
182914,2020-27-03,Chanute,38.0,36,0,20133
182918,2020-27-03,WHlthDpt,33.0,31,0,20173
182924,2020-27-03,KNI-Topeka,18.0,17,0,20177
182926,2020-27-03,Goodland,5.0,5,0,20181
182929,2020-27-03,PECK,54.0,51,1,20191
182932,2020-27-03,Cedar Bluff,10.0,10,0,20195
182937,2020-27-03,WY/KC,39.0,36,0,20209
182972,2020-27-03,WATSON,31.0,30,0,21111
182977,2020-27-03,Cannons Lane,21.0,20,0,21111
182981,2020-27-03,Near Road,26.0,24,0,21111
182985,2020-27-03,Carrithers Middle School,21.0,19,0,21111
182987,2020-27-03,Firearms Training,32.0,30,0,21111
183072,2020-27-03,Presque Isle Riverside,9.0,9,0,23003
183287,2020-27-03,DEARBORN,11.0,10,0,26163
183308,2020-27-03,Blaine,15.0,15,0,27003
183328,2020-27-03,Minneapolis-Lowry Ave,29.0,28,0,27053
183329,2020-27-03,Minneapolis-Pacific St,39.0,36,0,27053
183337,2020-27-03,Minneapolis - Bottineau/Marshall Terrace,33.0,31,0,27053
183349,2020-27-03,St. Paul - Downtown,22.0,20,0,27123
183423,2020-27-03,Hillcrest HS,32.0,30,0,29077
183428,2020-27-03,Front Street,29.0,27,0,29095
183433,2020-27-03,CARTHAGE,62.0,55,1,29097
183438,2020-27-03,ARNOLD WEST,21.0,19,0,29099
183445,2020-27-03,MTSP,9.0,9,0,29137
183467,2020-27-03,Branch Street,45.0,43,0,29510
183474,2020-27-03,Lewistown,5.0,6,0,30027
183476,2020-27-03,White Fish Dead End,20.0,19,0,30029
183477,2020-27-03,Kalispell Flathead Electric,16.0,15,0,30029
183478,2020-27-03,Columbia Falls,6.0,6,0,30029
183489,2020-27-03,Libby Courthouse,15.0,15,0,30053
183493,2020-27-03,Missoula Boyd Park,6.0,6,0,30063
183499,2020-27-03,Malta,4.0,4,0,30071
183503,2020-27-03,Broadus,20.0,19,0,30075
183508,2020-27-03,Sidney 201,7.0,6,0,30083
183512,2020-27-03,Birney,10.0,10,0,30087
183514,2020-27-03,Thompson Falls HS,15.0,15,0,30089
183516,2020-27-03,Butte Greely School,12.0,11,0,30093
183523,2020-27-03,NCORE,14.0,13,0,31055
183543,2020-27-03,Paul Meyer,9.0,8,0,32003
183547,2020-27-03,Walter Johnson,6.0,6,0,32003
183550,2020-27-03,Palo Verde,5.0,6,0,32003
183553,2020-27-03,Joe Neal,8.0,7,0,32003
183557,2020-27-03,GreenValley,7.0,6,0,32003
183562,2020-27-03,Jerome Mack,9.0,9,0,32003
183566,2020-27-03,Sunrise Acres,8.0,8,0,32003
183570,2020-27-03,Boulder City,6.0,6,0,32003
183573,2020-27-03,Jean,4.0,5,0,32003
183580,2020-27-03,Elko,10.0,10,0,32007
183583,2020-27-03,Linda,3.0,3,0,32023
183584,2020-27-03,Church,4.0,5,0,32023
183585,2020-27-03,Manse,3.0,4,0,32023
183586,2020-27-03,Glen Oaks,3.0,4,0,32023
183591,2020-27-03,Toll,7.0,6,0,32031
183596,2020-27-03,Sparks,17.0,16,0,32031
183600,2020-27-03,Spanish Springs,9.0,9,0,32031
183628,2020-27-03,Miller State Park,5.0,5,0,33011
183636,2020-27-03,Portsmouth,28.0,27,0,33015
183706,2020-27-03,Anthony,258.0,152,3,35013
183708,2020-27-03,Holman Rd,71.0,59,1,35013
183710,2020-27-03,Chaparral,173.0,110,2,35013
183712,2020-27-03,Desert View,399.0,264,4,35013
183716,2020-27-03,West Mesa,33.0,31,0,35013
183721,2020-27-03,7E Deming Airport,35.0,33,0,35029
183730,2020-27-03,Substation,6.0,6,0,35045
183740,2020-27-03,Bronx - IS52,12.0,12,0,36005
183815,2020-27-03,Taylorsville Liledoun,16.0,16,0,37003
183831,2020-27-03,CHERRYGR,16.0,15,0,37033
183835,2020-27-03,W OWEN SCH,15.0,15,0,37051
183842,2020-27-03,Durham Armory,18.0,18,0,37063
183847,2020-27-03,Burdens Creek,22.0,21,0,37063
183854,2020-27-03,HATTIEAVEN,19.0,18,0,37067
183868,2020-27-03,MENDNHAL,18.0,18,0,37081
183919,2020-27-03,Millbrook NCore,19.0,19,0,37183
183929,2020-27-03,Lostwood NWR,7.0,7,0,38013
183939,2020-27-03,Fargo NW,12.0,12,0,38017
183944,2020-27-03,TRNP-NU,6.0,6,0,38053
183953,2020-27-03,Hannover,6.0,6,0,38065
183958,2020-27-03,RYDER,5.0,5,0,38101
184000,2020-27-03,G.T.Craig,14.0,13,0,39035
184037,2020-27-03,Taft,24.0,22,0,39061
184130,2020-27-03,Healdton,25.0,23,0,40019
184134,2020-27-03,Moore,33.0,31,0,40027
184138,2020-27-03,Lawton North,26.0,24,0,40031
184144,2020-27-03,Seiling,16.0,15,0,40043
184149,2020-27-03,Ponca City,48.0,45,0,40071
184160,2020-27-03,Near Road OKC,39.0,36,0,40109
184165,2020-27-03,North OKC,31.0,29,0,40109
184172,2020-27-03,McAlester,23.0,21,0,40121
184179,2020-27-03,Glenpool,25.0,23,0,40143
184193,2020-27-03,Copan,28.0,26,0,40147
184347,2020-27-03,NEW,18.0,17,0,42101
184393,2020-27-03,Jenkins Avenue,20.0,19,0,45019
184409,2020-27-03,Greenville-ESC,21.0,20,0,45045
184418,2020-27-03,Cayce City Hall,26.0,24,0,45063
184434,2020-27-03,Research Farm,6.0,6,0,46011
184438,2020-27-03,Watertown,13.0,13,0,46029
184442,2020-27-03,WIND CAVE,5.0,6,0,46033
184447,2020-27-03,Badlands,6.0,6,0,46071
184451,2020-27-03,Black Hawk,6.0,6,0,46093
184454,2020-27-03,Sioux Falls,8.0,8,0,46099
184456,2020-27-03,Credit Union,28.0,27,0,46103
184564,2020-27-03,El Paso UTEP C12,107.0,77,1,48141
184571,2020-27-03,Socorro Hueco C49,159.0,103,2,48141
184778,2020-27-03,Kennewick-Metaline,7.0,7,0,53005
184833,2020-27-03,Cheney-Turnbull (SO),8.0,8,0,53063
184834,2020-27-03,Spokane-Augusta Ave,15.0,15,0,53063
184840,2020-27-03,Colville-E 1st St,16.0,15,0,53065
184844,2020-27-03,Burbank-Maple Street,13.0,13,0,53071
184853,2020-27-03,Yakima-4th Ave,9.0,8,0,53077
184893,2020-27-03,Horicon Wildlife Area,14.0,13,0,55027
184900,2020-27-03,Eau Claire,12.0,11,0,55035
184928,2020-27-03,MILWAUKEE SER DNR,11.0,11,0,55079
184932,2020-27-03,MILWAUKEE COLLEGE AVE.-NR,13.0,13,0,55079
184951,2020-27-03,Devils Lake,15.0,14,0,55111
184965,2020-27-03,WAUKESHA - CLEVELAND AVE,17.0,16,0,55133
184977,2020-27-03,Converse County Long-Term,5.0,5,0,56009
184983,2020-27-03,Johnson County,3.0,4,0,56019
184987,2020-27-03,Cheyenne NCore,2.0,3,0,56021
184993,2020-27-03,Sheridan PD,16.0,15,0,56033
184998,2020-27-03,Boulder,4.0,4,0,56035
185001,2020-27-03,Daniel South,5.0,5,0,56035
185015,2020-27-03,Wamsutter,4.0,5,0,56037
185018,2020-27-03,Moxa Arch,1.0,1,0,56037
185026,2020-27-03,Murphy Ridge,5.0,6,0,56041
185034,2020-27-03,Laurel,2.0,2,0,84002
185042,2020-27-03,Olancha,5.0,6,0,84006
185058,2020-27-03,Paonia,9.0,8,0,84008
185082,2020-27-03,Reno4,3.0,3,0,84032
185088,2020-27-03,Lake Ilo,4.0,4,0,84038
185105,2020-27-03,Aberdeen,14.0,14,0,84046
185122,2020-27-03,Madison University Ave,17.0,16,0,84055
185129,2020-27-03,Laramie County Mobile,7.0,7,0,84056
185134,2020-27-03,James Town Mobile,13.0,12,0,84056
185149,2020-27-03,Indio-29 Palms,11.0,10,0,840TT
185162,2020-27-03,Santa Rosa Rancheria,10.0,10,0,TT542
185170,2020-28-03,NO. BHAM,23.0,21,0,01073
185178,2020-28-03,WYLAM,24.0,23,0,01073
185185,2020-28-03,Shuttlesworth,30.0,28,0,01073
185193,2020-28-03,Garden,3.0,4,0,02020
185195,2020-28-03,Parkgate (Eagle River),28.0,26,0,02020
185196,2020-28-03,Bethel,7.0,6,0,02050
185203,2020-28-03,NCore,11.0,11,0,02090
185207,2020-28-03,Floyd Dryden,4.0,4,0,02110
185209,2020-28-03,Butte (Harrison Court),8.0,8,0,02170
185211,2020-28-03,Paul Spur Chemical Lime Plant,7.0,6,0,04003
185212,2020-28-03,Douglas Red Cross,11.0,11,0,04003
185219,2020-28-03,Payson Well Site,13.0,12,0,04007
185224,2020-28-03,Hayden,10.0,9,0,04007
185226,2020-28-03,Miami Golf Course,8.0,8,0,04007
185229,2020-28-03,Alamo Lake,7.0,6,0,04012
185233,2020-28-03,Ft McD Yuma Frank-AZ,13.0,13,0,04013
185236,2020-28-03,StJohns,14.0,14,0,04013
185239,2020-28-03,Senior Center,16.0,15,0,04013
185244,2020-28-03,LEHI,13.0,12,0,04013
185247,2020-28-03,High School,13.0,12,0,04013
185251,2020-28-03,Phoenix JLG Supersite,16.0,15,0,04013
